11;industrial_complex;3198.00;10.25;1637.00;1.14;0
11;industrial_complex;3203.00;9.90;1627.00;2.35;0
11;industrial_complex;3179.00;10.03;1617.00;0.19;0
11;air_base;3199.00;9.80;1630.00;1.75;0
11;bunker;3172.00;10.10;1617.00;4.42;0
11;bunker;3192.00;10.30;1643.00;0.80;0
11;bunker;3177.00;11.28;1610.00;3.81;0
11;bunker;3183.00;10.05;1608.00;5.02;0
11;bunker;3187.00;9.95;1628.00;2.86;0
11;bunker;3185.00;9.75;1620.00;0.70;0
11;bunker;3163.00;10.23;1622.00;0.80;0
11;bunker;3198.00;9.90;1628.00;4.93;0
11;bunker;3204.00;10.40;1642.00;1.31;0
11;bunker;3204.00;9.88;1629.00;5.43;0
11;bunker;3203.00;9.95;1638.00;5.54;0
11;bunker;3163.00;10.00;1610.00;3.37;0
11;bunker;3195.00;10.35;1638.00;6.04;0
11;anti_air_building;3185.00;10.30;1634.00;2.42;0
11;anti_air_building;3168.00;9.73;1620.00;3.98;0
11;anti_air_building;3188.00;10.30;1633.00;1.82;0
11;synthetic_refinery;3198.00;10.15;1636.00;4.49;0
11;radar_station;3187.00;10.10;1629.00;0.03;0
11;rocket_site;3190.00;10.30;1636.00;3.88;0
11;nuclear_reactor;3207.00;10.40;1628.00;5.09;0
12;arms_factory;3217.00;9.88;1643.00;0.63;0
12;arms_factory;3215.00;9.90;1644.00;3.30;0
12;arms_factory;3212.00;10.30;1645.00;4.86;0
12;arms_factory;3216.00;9.98;1645.00;1.24;0
12;arms_factory;3212.00;10.38;1646.00;5.37;0
12;arms_factory;3215.00;10.23;1646.00;1.75;0
12;industrial_complex;3211.00;10.35;1647.00;3.30;0
12;industrial_complex;3215.00;10.30;1647.00;1.14;0
12;industrial_complex;3210.00;10.15;1648.00;2.35;0
12;industrial_complex;3213.00;10.30;1648.00;0.19;0
12;industrial_complex;3209.00;9.90;1649.00;1.75;0
12;industrial_complex;3213.00;10.10;1649.00;4.42;0
12;air_base;3211.00;9.88;1650.00;0.80;0
12;naval_base;3187.00;9.50;1676.00;-1.82;1885
12;naval_base;3186.00;9.50;1680.00;-1.57;1885
12;naval_base;3184.00;9.50;1670.00;-2.36;1885
12;bunker;3236.00;9.80;1657.00;0.70;0
12;bunker;3217.00;10.23;1647.00;0.80;0
12;bunker;3221.00;10.40;1673.00;4.93;0
12;bunker;3197.00;10.30;1654.00;1.31;0
12;bunker;3202.00;10.28;1663.00;5.43;0
12;bunker;3212.00;10.30;1645.00;5.54;0
12;bunker;3226.00;10.40;1676.00;3.37;0
12;bunker;3242.00;9.80;1669.00;6.04;0
12;bunker;3232.00;10.10;1643.00;2.42;0
12;bunker;3238.00;9.90;1646.00;3.98;0
12;bunker;3218.00;10.43;1662.00;1.82;0
12;bunker;3189.00;9.85;1685.00;4.49;0
12;bunker;3225.00;10.40;1658.00;6.04;0
12;bunker;3210.00;10.30;1684.00;3.88;0
12;bunker;3217.00;10.28;1652.00;5.09;0
12;bunker;3209.00;10.60;1669.00;2.93;0
12;bunker;3201.00;10.30;1684.00;4.49;0
12;bunker;3193.00;10.30;1667.00;0.87;0
12;bunker;3187.00;10.00;1667.00;3.54;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3181.00;9.53;1667.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1677.00;-1.57;0
12;dockyard;3180.00;9.60;1666.00;-2.36;0
12;anti_air_building;3230.00;10.40;1663.00;6.11;0
12;anti_air_building;3233.00;10.30;1663.00;1.38;0
12;anti_air_building;3237.00;9.80;1663.00;4.05;0
12;synthetic_refinery;3240.00;9.80;1663.00;1.88;0
12;radar_station;3214.00;10.55;1663.00;3.15;0
12;rocket_site;3233.00;10.35;1664.00;6.11;0
12;nuclear_reactor;3237.00;9.80;1664.00;2.49;0
13;arms_factory;3195.00;10.30;1702.00;4.86;0
13;arms_factory;3190.00;10.25;1703.00;1.24;0
13;arms_factory;3183.00;9.65;1715.00;5.37;0
13;arms_factory;3204.00;9.85;1697.00;1.75;0
13;arms_factory;3209.00;9.75;1719.00;3.30;0
13;arms_factory;3192.00;10.13;1697.00;1.14;0
13;industrial_complex;3196.00;10.30;1703.00;2.35;0
13;industrial_complex;3200.00;9.70;1718.00;0.19;0
13;industrial_complex;3192.00;10.28;1709.00;1.75;0
13;industrial_complex;3204.00;9.82;1698.00;4.42;0
13;industrial_complex;3179.00;9.60;1710.00;0.80;0
13;industrial_complex;3215.00;10.15;1718.00;3.81;0
13;air_base;3205.00;10.30;1713.00;5.02;0
13;naval_base;3194.00;9.57;1723.00;-2.90;1660
13;naval_base;3168.00;9.50;1713.00;-1.82;1660
13;naval_base;3173.00;9.50;1703.00;-1.11;1885
13;naval_base;3155.00;9.50;1708.00;-1.57;2107
13;naval_base;3150.00;9.50;1689.00;-1.21;2107
13;naval_base;3202.00;9.55;1723.00;-2.36;1660
13;naval_base;3188.00;9.50;1692.00;-1.37;1885
13;naval_base;3222.00;9.68;1723.00;-3.34;1434
13;naval_base;3184.00;9.50;1696.00;-0.59;1885
13;bunker;3180.00;9.63;1709.00;2.42;0
13;bunker;3207.00;9.70;1718.00;3.98;0
13;bunker;3189.00;10.15;1702.00;1.82;0
13;bunker;3191.00;9.70;1720.00;4.49;0
13;bunker;3202.00;10.30;1710.00;6.04;0
13;bunker;3163.00;9.70;1700.00;3.88;0
13;bunker;3193.00;10.30;1702.00;5.09;0
13;bunker;3204.00;9.80;1694.00;2.93;0
13;bunker;3194.00;10.30;1690.00;4.49;0
13;bunker;3213.00;10.38;1716.00;0.87;0
13;bunker;3159.00;9.68;1712.00;3.54;0
13;bunker;3207.00;10.30;1709.00;1.38;0
13;bunker;3189.00;9.70;1699.00;2.93;0
13;bunker;3183.00;9.65;1715.00;5.60;0
13;coastal_bunker;3181.00;9.50;1697.00;-0.59;0
13;coastal_bunker;3201.00;9.55;1723.00;-2.36;0
13;coastal_bunker;3189.00;9.50;1698.00;-1.37;0
13;coastal_bunker;3218.00;9.60;1724.00;-3.34;0
13;coastal_bunker;3154.00;9.50;1691.00;-4.47;0
13;coastal_bunker;3157.00;9.50;1706.00;0.46;0
13;coastal_bunker;3173.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3173.00;9.50;1710.00;-2.21;0
13;coastal_bunker;3188.00;9.55;1722.00;-2.90;0
13;dockyard;3148.00;9.50;1696.00;-1.21;0
13;anti_air_building;3177.00;9.70;1708.00;4.56;0
13;anti_air_building;3208.00;9.70;1724.00;0.94;0
13;anti_air_building;3205.00;10.38;1711.00;3.60;0
13;synthetic_refinery;3180.00;9.68;1702.00;0.34;0
13;radar_station;3186.00;9.70;1707.00;3.39;0
13;rocket_site;3198.00;10.05;1714.00;5.67;0
13;nuclear_reactor;3165.00;9.68;1700.00;2.05;0
14;arms_factory;2743.00;9.70;1489.00;5.37;0
14;arms_factory;2768.00;10.23;1475.00;1.75;0
14;arms_factory;2761.00;10.10;1472.00;3.30;0
14;arms_factory;2777.00;9.80;1480.00;1.14;0
14;arms_factory;2752.00;9.88;1479.00;2.35;0
14;arms_factory;2770.00;10.20;1476.00;0.19;0
14;industrial_complex;2750.00;9.85;1481.00;1.75;0
14;industrial_complex;2780.00;9.70;1481.00;4.42;0
14;industrial_complex;2760.00;10.05;1474.00;0.80;0
14;industrial_complex;2768.00;10.40;1478.00;3.81;0
14;industrial_complex;2752.00;10.05;1482.00;5.02;0
14;industrial_complex;2766.00;10.10;1481.00;2.86;0
14;air_base;2758.00;9.73;1475.00;0.70;0
14;naval_base;2740.00;9.50;1474.00;-1.33;4885
14;naval_base;2745.00;9.55;1490.00;-2.21;2381
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2774.00;9.57;1488.00;-3.14;2871
14;naval_base;2757.00;9.50;1470.00;-0.32;8546
14;naval_base;2763.00;9.73;1487.00;-3.14;2871
14;naval_base;2764.00;9.50;1470.00;-0.69;8546
14;bunker;2754.00;10.03;1486.00;2.42;0
14;bunker;2737.00;9.68;1489.00;3.98;0
14;bunker;2765.00;9.68;1471.00;1.82;0
14;bunker;2780.00;9.88;1486.00;4.49;0
14;bunker;2758.00;9.75;1473.00;6.04;0
14;bunker;2764.00;10.15;1483.00;3.88;0
14;bunker;2755.00;10.30;1480.00;5.09;0
14;bunker;2744.00;9.70;1478.00;2.93;0
14;bunker;2775.00;9.80;1480.00;4.49;0
14;bunker;2749.00;9.85;1482.00;0.87;0
14;coastal_bunker;2744.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2749.00;9.60;1490.00;-2.21;0
14;coastal_bunker;2743.00;9.53;1491.00;-2.68;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2772.00;9.53;1490.00;-3.14;0
14;coastal_bunker;2757.00;9.50;1467.00;-0.32;0
14;coastal_bunker;2763.00;9.73;1487.00;-3.14;0
14;dockyard;2753.00;9.60;1493.00;-2.21;0
14;anti_air_building;2774.00;9.80;1481.00;1.88;0
14;anti_air_building;2750.00;9.80;1480.00;1.99;0
14;anti_air_building;2756.00;9.70;1493.00;6.11;0
14;synthetic_refinery;2752.00;9.60;1474.00;2.49;0
14;radar_station;2758.00;10.53;1481.00;5.32;0
14;rocket_site;2738.00;9.53;1485.00;0.43;0
14;nuclear_reactor;2768.00;10.40;1479.00;4.56;0
15;arms_factory;2791.00;9.75;1502.00;3.30;0
15;arms_factory;2809.00;10.38;1494.00;1.14;0
15;arms_factory;2824.00;9.80;1511.00;2.35;0
15;arms_factory;2817.00;9.90;1501.00;0.19;0
